%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=210379, 2014/11/26 10:38:4.79)
1 10 1.873885e+00 0 0 1.832074e+00 1.862642e+00 4.837407e-02 6.614179e-03 1.110607e-02 2.250980e-03 
2 19 1.880057e+00 0 0 1.787130e+00 1.822006e+00 4.727780e-02 6.680530e-03 1.125190e-02 2.307171e-03 
3 28 1.976160e+00 0 0 1.868352e+00 1.866630e+00 4.833283e-02 7.266231e-03 1.157938e-02 2.579963e-03 
4 37 1.953891e+00 0 0 1.829054e+00 1.780708e+00 4.611377e-02 7.343949e-03 1.126786e-02 2.543569e-03 
5 46 1.809327e+00 0 0 1.642001e+00 1.603972e+00 4.181227e-02 6.740115e-03 1.009385e-02 2.376793e-03 
6 55 1.818780e+00 0 0 1.622981e+00 1.559952e+00 4.361788e-02 6.656875e-03 1.007814e-02 2.397734e-03 
7 64 2.011890e+00 0 0 1.812805e+00 1.693168e+00 5.140556e-02 7.685818e-03 1.124280e-02 2.708971e-03 
8 73 2.263019e+00 0 0 2.018593e+00 1.879489e+00 6.456511e-02 8.631687e-03 1.228516e-02 3.013561e-03 
9 82 2.352964e+00 0 0 2.032734e+00 1.927880e+00 6.981679e-02 8.851885e-03 1.272793e-02 3.119658e-03 
10 91 2.100477e+00 0 0 1.755709e+00 1.671804e+00 6.122914e-02 7.740726e-03 1.106542e-02 2.819422e-03 
11 100 1.941140e+00 0 0 1.620543e+00 1.541609e+00 5.628425e-02 6.925765e-03 9.913447e-03 2.597737e-03 
12 109 2.133869e+00 0 0 1.850724e+00 1.708959e+00 6.179962e-02 7.564729e-03 1.114797e-02 2.799689e-03 
13 118 2.088179e+00 0 0 1.837415e+00 1.631627e+00 5.868929e-02 7.389169e-03 1.065793e-02 2.674893e-03 
14 127 1.919342e+00 0 0 1.648270e+00 1.475534e+00 5.229847e-02 6.639519e-03 9.594534e-03 2.415524e-03 
15 136 1.881113e+00 0 0 1.652952e+00 1.408832e+00 5.218382e-02 6.316831e-03 9.243800e-03 2.329655e-03 
16 145 2.148116e+00 0 0 1.856716e+00 1.570900e+00 6.666713e-02 7.005285e-03 1.054083e-02 2.737697e-03 
17 154 2.359746e+00 0 0 2.012073e+00 1.669844e+00 7.182480e-02 7.660090e-03 1.142260e-02 3.377685e-03 
18 163 2.219956e+00 0 0 1.833044e+00 1.515723e+00 6.729262e-02 7.024341e-03 1.085738e-02 3.157501e-03 
19 172 2.264912e+00 0 0 1.830689e+00 1.498736e+00 6.838194e-02 7.261806e-03 1.182190e-02 3.163138e-03 
20 181 2.215629e+00 0 0 1.743460e+00 1.441141e+00 6.486631e-02 6.962269e-03 1.163495e-02 3.146178e-03 
21 190 2.358585e+00 0 0 1.815271e+00 1.507429e+00 7.431404e-02 7.767992e-03 1.228621e-02 3.421468e-03 
22 199 2.070606e+00 0 0 1.551372e+00 1.283746e+00 6.393251e-02 6.694045e-03 1.052180e-02 3.060206e-03 
