%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=210379, 2014/11/26 10:38:4.79)
1 10 1.873885e+00 1.006835e+00 1.200803e-03 1.200803e-03 3.509135e-03 5.919908e-03 2.581412e-02 9.644662e-01 1.006835e+00 
2 19 1.880057e+00 9.766999e-01 1.215188e-03 1.215188e-03 3.500204e-03 5.991315e-03 2.514318e-02 9.427852e-01 9.766999e-01 
3 28 1.976160e+00 9.465666e-01 1.266671e-03 1.266671e-03 3.623309e-03 5.847754e-03 2.444980e-02 9.434516e-01 9.465666e-01 
4 37 1.953891e+00 9.361249e-01 1.249841e-03 1.249841e-03 3.748216e-03 5.716078e-03 2.359049e-02 9.113488e-01 9.361249e-01 
5 46 1.809327e+00 9.081613e-01 1.251905e-03 1.251905e-03 3.721270e-03 5.521748e-03 2.309836e-02 8.858461e-01 9.081613e-01 
6 55 1.818780e+00 8.944891e-01 1.230782e-03 1.230782e-03 3.628474e-03 5.479583e-03 2.396861e-02 8.554574e-01 8.944891e-01 
7 64 2.011890e+00 9.108460e-01 1.198510e-03 1.198510e-03 3.707050e-03 5.451778e-03 2.530519e-02 8.309729e-01 9.108460e-01 
8 73 2.263019e+00 9.130251e-01 1.157313e-03 1.157313e-03 3.632278e-03 5.313821e-03 2.854908e-02 8.073437e-01 9.130251e-01 
9 82 2.352964e+00 8.846820e-01 1.157232e-03 1.157232e-03 3.593119e-03 5.327248e-03 2.961480e-02 7.968643e-01 8.846820e-01 
10 91 2.100477e+00 8.569038e-01 1.191087e-03 1.191087e-03 3.519370e-03 5.175870e-03 2.907126e-02 7.732211e-01 8.569038e-01 
11 100 1.941140e+00 8.617264e-01 1.195493e-03 1.195493e-03 3.409227e-03 5.069962e-03 2.882248e-02 7.649287e-01 8.617264e-01 
12 109 2.133869e+00 9.182354e-01 1.165030e-03 1.165030e-03 3.392630e-03 5.205524e-03 2.869871e-02 7.419460e-01 9.182354e-01 
13 118 2.088179e+00 9.323091e-01 1.148817e-03 1.148817e-03 3.436694e-03 5.070621e-03 2.777553e-02 7.180493e-01 9.323091e-01 
14 127 1.919342e+00 9.144048e-01 1.128030e-03 1.128030e-03 3.376624e-03 4.967757e-03 2.692099e-02 7.016939e-01 9.144048e-01 
15 136 1.881113e+00 9.284725e-01 1.107940e-03 1.107940e-03 3.295663e-03 4.849328e-03 2.773215e-02 6.862758e-01 9.284725e-01 
16 145 2.148116e+00 9.175871e-01 1.121027e-03 1.121027e-03 3.242206e-03 4.751728e-03 3.098416e-02 6.632660e-01 9.175871e-01 
17 154 2.359746e+00 9.015680e-01 1.220444e-03 1.220444e-03 3.251733e-03 4.676981e-03 3.037326e-02 6.441816e-01 9.015680e-01 
18 163 2.219956e+00 8.724656e-01 1.207160e-03 1.207160e-03 3.179217e-03 4.666435e-03 3.027723e-02 6.219212e-01 8.724656e-01 
19 172 2.264912e+00 8.555336e-01 1.166957e-03 1.166957e-03 3.197131e-03 4.939462e-03 3.019256e-02 5.993821e-01 8.555336e-01 
20 181 2.215629e+00 8.386283e-01 1.216574e-03 1.216574e-03 3.116060e-03 4.964856e-03 2.928888e-02 5.822200e-01 8.386283e-01 
21 190 2.358585e+00 8.253940e-01 1.199990e-03 1.199990e-03 3.184658e-03 4.987897e-03 3.155467e-02 5.652940e-01 8.253940e-01 
22 199 2.070606e+00 8.041537e-01 1.235510e-03 1.235510e-03 3.107075e-03 4.857192e-03 3.091029e-02 5.468773e-01 8.041537e-01 
23 208 2.017558e+00 8.153325e-01 1.199976e-03 1.199976e-03 3.051219e-03 4.704194e-03 3.145987e-02 5.295801e-01 8.153325e-01 
24 217 1.823782e+00 8.315553e-01 1.202535e-03 1.202535e-03 2.974281e-03 4.549349e-03 3.076020e-02 5.222092e-01 8.315553e-01 
25 226 1.854695e+00 8.185543e-01 1.175632e-03 1.175632e-03 2.912974e-03 5.044164e-03 3.090876e-02 5.124487e-01 8.185543e-01 
26 235 2.258128e+00 8.412581e-01 1.146414e-03 1.146414e-03 2.999411e-03 5.479527e-03 3.002248e-02 5.260597e-01 8.412581e-01 
27 244 2.562068e+00 8.169782e-01 1.147479e-03 1.147479e-03 2.986902e-03 5.861290e-03 3.074722e-02 5.195363e-01 8.169782e-01 
28 253 2.331046e+00 7.912176e-01 1.125971e-03 1.125971e-03 2.943173e-03 5.845200e-03 3.181330e-02 5.056941e-01 7.912176e-01 
29 262 2.417994e+00 7.705264e-01 1.135890e-03 1.135890e-03 2.854102e-03 6.437121e-03 3.107237e-02 4.905584e-01 7.705264e-01 
